Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-06-11 16:28:54,2025-06-11 16:28:53,2025-06-11 15:35:36,867488061438387,16254,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12548,0000,0000,01,00,22,12,28271,00,0.0,262,192,-6.808811,-43.011475,0724,0005,f79d,0d94b110,0.0,111.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,3197.0,NA_0
2025-06-11 16:28:54,2025-06-11 16:28:53,2025-06-11 15:35:36,867488061438387,16255,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12548,0000,0000,01,00,22,12,-,00,0.0,262,192,-6.808811,-43.011475,0724,0005,f79d,0d94b110,0.0,111.5,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,3197.0,NA_0
2025-06-11 16:29:17,2025-06-11 16:29:16,2025-06-11 16:29:17,867488061438387,16256,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13585,0000,-,01,00,22,12,-,01,5.8,189,95,-6.809596,-43.012201,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:17,2025-06-11 16:29:16,2025-06-11 16:29:17,867488061438387,16257,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13585,0000,0000,01,00,22,12,-,01,5.8,189,95,-6.809596,-43.012201,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,X,NA,0,,,-1.0,NA_0
2025-06-11 16:29:20,2025-06-11 16:29:19,2025-06-11 16:29:20,867488061438387,16258,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13585,0000,-,01,00,22,12,-,01,5.1,220,136,-6.80953,-43.011987,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:24,2025-06-11 16:29:23,2025-06-11 16:29:24,867488061438387,16259,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13659,0000,-,01,00,22,12,-,01,6.5,255,156,-6.809506,-43.011975,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:31,2025-06-11 16:29:30,2025-06-11 16:29:31,867488061438387,16260,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13593,0000,-,01,00,22,12,-,01,4.6,315,164,-6.809413,-43.011946,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:32,2025-06-11 16:29:31,2025-06-11 16:29:32,867488061438387,16261,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13593,0000,-,01,00,22,12,-,01,4.5,1,165,-6.809395,-43.01193,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:34,2025-06-11 16:29:33,2025-06-11 16:29:34,867488061438387,16263,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13541,0000,-,01,00,22,12,-,01,3.9,41,166,-6.809377,-43.011907,0724,0005,f79d,0d94b10c,0.1,111.6,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:39,2025-06-11 16:29:38,2025-06-11 16:29:39,867488061438387,16264,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13491,0000,-,01,00,22,12,-,01,6.1,254,168,-6.809374,-43.0119,0724,0005,f79d,0d94b10a,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:43,2025-06-11 16:29:42,2025-06-11 16:29:43,867488061438387,16265,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13645,0000,-,01,00,22,12,-,01,7.1,290,172,-6.809335,-43.011941,0724,0005,f79d,0d94b10a,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:48,2025-06-11 16:29:47,2025-06-11 16:29:48,867488061438387,16266,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13519,0000,-,01,00,22,12,-,01,3.8,59,173,-6.809293,-43.011943,0724,0005,f79d,0d94b10a,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:50,2025-06-11 16:29:49,2025-06-11 16:29:50,867488061438387,16267,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13519,0000,-,01,00,22,12,-,01,5.9,94,173,-6.809291,-43.011904,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:51,867488061438387,16268,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,58,01,3.0,96,173,-6.809288,-43.01189,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:51,867488061438387,16269,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,-,01,3.0,96,173,-6.809288,-43.01189,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:52,867488061438387,16270,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13456,0000,-,00,00,12,12,-,01,0.4,94,173,-6.809284,-43.011883,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,T,NA,0,,,-1.0,NA_0
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:52,867488061438387,16271,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,-,01,0.4,94,173,-6.809284,-43.011883,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,X,NA,0,,,-1.0,NA_0
2025-06-11 16:30:32,2025-06-11 16:30:31,2025-06-11 16:30:31,867488061438387,16273,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12627,0000,0000,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-11 17:29:47,2025-06-11 17:29:46,2025-06-11 17:27:19,867488061438387,16333,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12612,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,T,NA,0,,,147.0,NA_0
2025-06-11 18:29:47,2025-06-11 18:29:46,2025-06-11 18:27:20,867488061438387,16394,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12604,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,T,NA,0,,,146.0,NA_0
2025-06-11 19:29:47,2025-06-11 19:29:46,2025-06-11 19:27:54,867488061438387,16455,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12585,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,T,NA,0,,,112.0,NA_0
